sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
liddel254,,,,6,,"Disputationum physiologicarum sexta. De naturalibus facultatibus in genere, et in specie, de altrice & auctrice. Quam D.A. praeside clarissimo doctissimoque viro Dn. Duncano Liddelio Scoto phil. & medic. Doctore, ac in inclutâ Iulia mathematum superiorum professore. pub. pro ingenij defendet Georgius Goephardi Brunsuicensis",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1597,,,Physik,,Book,lat,VD16,"ZV 9661","Aberdeen, Sir Duncan Rice Library","pi 6102 Lid dis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398114,,,,1,,,
liddel255,,,,7,,"Disputationum physiologicarum nona, de animali facultate in genere, et de sensibus exterioribus, quam A. D. N. sub praesidio clarissimi atque doctissimi viri, Dn. Duncani Liddelii philosoph. & medic. doctoris ac superiorum mathematum in Academia Iulia professoris publ. Pro viribus ingenij defendet Michael Neostephanus Rostochiensis",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1597,,,Physik,,Book,lat,VD16,"ZV 9662","Aberdeen, Sir Duncan Rice Library","pi 6102 Lid dis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398117,,,,1,,,
liddel256,,,,8,,"Disputationum physiologicarum postrema, de sensibus interioribus, facultate intellectiva & motiva",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1597,,,Physik,,Book,lat,VD16,"ZV 9663","Aberdeen, Sir Duncan Rice Library","pi 6102 Lid dis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398118,,,,1,,,
liddel257,,,,9,,"De causis morborum in genere",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1597,,,Pathologie,,Book,lat,VD16,"L 1620","Aberdeen, Sir Duncan Rice Library","pi 6102 Lid dis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398120,,,,1,,,
liddel258,,,,10,,"Propositiones physiologicae de humoribus",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1597,,,Physik,,Book,lat,VD16,"L 1627","Aberdeen, Sir Duncan Rice Library","pi 6102 Lid dis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398116,,,,1,,,
liddel259,,,,11,,"Disputationum pathologicarum prima, de morbis, et morborum differentiis: Ad quam, sub praesidio clarissimi viri dn. Duncani Liddelii phil. et med. doctoris, et in inclutâ Iuliâ publici professoris, 9. calend. Novemb. Anni 1597. Respondit Elias Bonvinius Vratislauiensis",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1598,,,Pathologie,,Book,lat,VD16,"ZV 24034","Aberdeen, Sir Duncan Rice Library","pi 6102 Lid dis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398119,,,,1,,,
liddel260,,,,12,,"De morborum caussis in specie",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1598,,,Pathologie,,Book,lat,VD16,"ZV 9666","Aberdeen, Sir Duncan Rice Library","pi 6102 Lid dis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398121,,,,1,,,
liddel261,,,,13,,"De symptomatibus et symptomatum differentiis",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1598,,,Diagnostik,,Book,lat,VD16,"L 1621","Aberdeen, Sir Duncan Rice Library","pi 6102 Lid dis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398122,,,,1,,,
liddel262,,,,14,,"De elementis, elementorum mutua, permutatione et mixtione",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1600,,,Physik,,Book,lat,VD16,"L 1622","Aberdeen, Sir Duncan Rice Library","pi 6102 Lid dis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398109,,,,1,,,
liddel263,,,,0,,"Disputatio de philosophia eiusque instrumentis. Proposita in illustri Academia Iulia à M. Duncano Liddelio Mathematum Professore: quam publicè defendet Cornelius Martinus Antuerpius. Erit disputatio die 24. Ianuarij",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1592,,,Philosophie,,Book,lat,VD16,"L 1618","Aberdeen, Sir Duncan Rice Library","pi 61689 Lid t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398464,,,,1,,,
liddel264,,,,1,,"De misti generatione, eiusq[ue] corruptione: in primis vero de corruptione naturali quae putredo dicitur",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1593,,,Physik,,Book,lat,VD16,"ZV 24036","Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1184356,,,,1,,,
liddel265,,,,2,,"De concoctione",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1595,,,Physik,,Book,lat,VD16,"L 1626","Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1184345,,,,1,,,
liddel266,,,,3,,"De paralysi",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,14:694190F,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1184316,,,,1,,,
liddel267,,,,4,,"De apoplexia",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,3:016758T,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1184314,,,,1,,,
liddel268,,,,5,,"De convulsione",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,1:061252Q,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1184312,,,,1,,,
liddel269,,,,6,,"Disputationum medicinalium Duncani Liddelii Scoti, philosophiae et medicinae doctoris, & professoris publici in Academia Iulia. Pars prima",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Medizin,,Book,lat,GBV,0,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},617750,,,,1,,,
liddel270,,,,0,,"Oratio in funere illustrissimi principis ac Dn. D. Johannis Guilielmi Ducis Saxoniae Lantgravii Thuringiae, Marchionis Misniae, habita Jenae ad XII. Calend. April: anno 1573",,"Lipsius, Justus#11857342X",,,,,,,,"s. l.",,"s. n.",1601,,,Gelegenheitsschrift,,Book,lat,VD17,32:629032A,"Aberdeen, Sir Duncan Rice Library","pi 089 u",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},688405,,,,1,,,
liddel271,,,,0,,"T. Livii Patavini historarum ab urbe condita decadis tertiae liber primus (-decadis quintae liber quintus) L. Flori in eundem epitome",,"Livius, Titus#118573624",,,,,,,,"Frankfurt am Main",,"s. n.",1588,,,Geschichte,,Book,lat,VD16,"ZV 9799","Aberdeen, Sir Duncan Rice Library","pi 87841 4",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},859819,,,,1,,,
liddel272,,,,0,,"Raimundi Lulii de secretis naturae sinue quinta essentia libri duo",,"Lullus, Raimundus#118575279",,,,,,,,Straßburg,,Beck,1541,,,Physik,,Book,lat,VD16,"R 158","Aberdeen, Sir Duncan Rice Library","pi 5401 Lul",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398342,,,,1,,,
liddel273,,,,1,,"Calumnia Luciani",,"Lucianus Samosatensis#118575228",,,,,,,,Helmstedt,,Lucius,1594,,,Literatur,,Book,lat;grc,VD16,"L 3012","Aberdeen, Sir Duncan Rice Library","pi 089 r",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},851251,,,,1,,,
liddel274,,,,2,,"Calumnia Luciani",,"Lucianus Samosatensis#118575228",,,,,,,,Helmstedt,,Lucius,1595,,,Literatur,,Book,lat,VD16,"L 3018","Aberdeen, Sir Duncan Rice Library","pi 089 r",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1490810,,,,1,,,
liddel275,,,,0,,"Secreta secretorum Raymundi Lullii et Hermetis philosophorum",,"Lullus, Raimundus#118575279",,,,,,,,Köln,,Cholinus,1592,,,Physik,,Book,lat,VD16,"ZV 12929","Aberdeen, Sir Duncan Rice Library","pi 54089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1196776,,,,1,,,
liddel276,,,,0,,"Consideratio & observatio cometae aetherei astronomica",,"Mästlin, Michael#119211637",,,,,,,,Heidelberg,,Mylius,1581,,,Astronomie,,Book,lat,VD16,"M 88","Aberdeen, Sir Duncan Rice Library","pi 52089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1196656,,,,1,,,
liddel277,,,,0,,"Disputatio de eclipsibus solis et lunae, quam; Diuinâ fauente gratiâ: praeside clarissimo viro, Domino M. Michaele Maestlino, Goeppingensi, mathematum inclyta Tubingensi, academia professore, praeceptore suo honorando, in auditorio Homerico, die 8. Ian. horis pomeridianis defendere conabitur Marcus ab Hohenfeld in Aistershem & Almegk",,"Mästlin, Michael#119211637",,,,,,,,Tübingen,,Gruppenbach,1596,,,Astronomie,,Book,lat,VD16,"ZV 10231","Aberdeen, Sir Duncan Rice Library","pi 524 Sch",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401189,,,,1,,,
liddel278,,,,0,,"Kurtzer nutzlicher vnd notiger Bericht, wie man sich jtziger zeit der Pestilentz verhalten, vnd die Artzeney so Anno 82 auff der Raths der Altenstadt Magdeburgk Apoteck verordnet, vnnd jtzo diese s 97 Jahres aus befehl eines Erbarn Rahts [sic]",,Magdeburg#4036934-1,,,,,,,,Magdeburg,,Dunker,1597,,,Epidemiologie,,Book,ger,GBV,0,"Aberdeen, Sir Duncan Rice Library","pi 614089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398065,,,,1,,,
liddel279,,,,0,,"Methodi cognoscendorum simplicium libri tres",,"Maranta, Bartolomeo#130026778",,,,,,,,Venedig,,Valgrisi,1559,,,Diagnostik,,Book,lat,GBV,216652677,"Aberdeen, Sir Duncan Rice Library","Phillips 615089 Var 11",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},793183,,,,1,,,
liddel280,,,,0,,"Practica theorica empirica morborum interiorum",,"Marquard, Johannes#102831963",,,,,,,,Speyer,,Albin,1592,,,Pathologie,,Book,lat,VD16,"ZV 10413","Aberdeen, Sir Duncan Rice Library","pi 6108 Cra 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398207,,,,1,,,
liddel281,,,,1,,"Disputationem logicarum adversus Ramistas prima de subiecto & fine logicae",,"Martini, Cornelis#12490582X",,,,,,,,Helmstedt,,Lucius,1596,,,Philosophie,,Book,lat,VD16,"M 1193","Aberdeen, Sir Duncan Rice Library","pi 8085 Cas",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858997,,,,1,,,
liddel282,,,,2,,"Ad Conradi Hoddaei M.D. et Gotting. phys. teretismata quibus Cornelii Martini Andwerpii professoris logici in incluta Iulii Academ. pub. primae contra Ramistas disputationi de subiecto & fine logicae obstrepit, responsio autoris",,"Martini, Cornelis#12490582X",,,,,,,,Helmstedt,,Lucius,1597,,,Physik,,Book,lat,VD16,"M 1193","Aberdeen, Sir Duncan Rice Library","pi 8085 Cas",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},859002,,,,1,,,
liddel283,,,,3,,"Cornelii Martini Antwerpii programma. Ad studiosam logices iuventutem in inclyta Iulii Academia",,"Martini, Cornelis#12490582X",,,,,,,,Helmstedt,,Lucius,1597,,,Philosophie,,Book,lat,VD16,"M 1198","Aberdeen, Sir Duncan Rice Library","pi 8085 Cas",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},859000,,,,1,,,
liddel284,,,,0,,"Clarissimo viro Duncano Liddelio Scoto artium et philosophiae M. in incluta Iulia professori mathematum primario amico meo veteri de summo in medicina gratulabar",,"Martini, Cornelis#12490582X",,,,,,,,Helmstedt,,Lucius,1596,,,Gelegenheitsschrift,,Book,lat,VD16,"M 1195","Aberdeen, Sir Duncan Rice Library","pi 61689 Lid t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398466,,,,1,,,
liddel285,,,,0,,"Alexandri Massariae praelectiones de morbis mulierum, conceptus & partus",,"Massaria, Alessandro#124557759",,,,,,,,Leipzig,,Lamberg,1600,,,Gynäkologie,,Book,lat,VD16,"M 1340","Aberdeen, Sir Duncan Rice Library","pi 61089 d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398259,,,,1,,,
liddel286,,,,0,,"P. Andreae Matthioli opusculum, de simplicium medicamentorum facultatibus secundum locos & genera",,"Mattioli, Pietro Andrea#118731912",,,,,,,,Lyon,,Rouille,1571,,,Pharmazie,,Book,lat,GBV,144396017,"Aberdeen, Sir Duncan Rice Library","pi 6151 Mat",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401264,,,,1,,,
liddel287,,,,0,,"Medici antiqui omnes, qui latinis literis diversorum morborum genera & remedia persecuti sunt, undique conquisiti, & uno volumine comprehensi, ut eorum, qui se medicinae studio dediderunt, commodo consulatur. Index in omnes plenissimus",,,,,,,,,,Venedig,,Aldus,1547,,,"Antike Medizin",,Book,lat,GBV,363559000,"Aberdeen, Sir Duncan Rice Library","pi f61082 Med",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1528937,,,,1,,,
liddel288,,,,0,,"De chorographia libri tres",,"Mela, Pomponius#118783025",,,,,,,,Basel,,Henricpetre,1576,,,Geographie,,Book,lat,VD16,"M 2326","Aberdeen, Sir Duncan Rice Library","pi 91(00) Mel",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},859659,,,,1,,,
liddel289,,,,0,,"Ludouici Mercati libri II de communi et peculiari praesidiorum artis medicae indicatione",,"Mercado, Luis de#124547451",,,,,,,,Köln,,Ciolti,1588,,,Medizin,,Book,lat,VD16,"M 4787","Aberdeen, Sir Duncan Rice Library","pi 61607 Mer",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398444,,,,1,,,
liddel290,,,,0,,"Libellus de essentia, causis, signis & curatione febris malignae",,"Mercado, Luis de#124547451",,,,,,,,Basel,,Waldkirch,1594,,,Pathologie,,Book,lat,VD16,"M 4786","Aberdeen, Sir Duncan Rice Library","pi 61089 q",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1437198,,,,1,,,
liddel291,,,,1,,"Hieronymi Mercurialis de peste in vniuersum, praesertim vero de Veneta & Patauina",,"Mercuriale, Girolamo#120540339",,,,,,,,Basel,,Perna,1577,,,Epidemiologie,,Book,lat,VD16,"M 4821","Aberdeen, Sir Duncan Rice Library","pi 61089 m",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397954,,,,1,,,
liddel292,,,,2,,"De decoratione liber",,"Mercuriale, Girolamo#120540339",,,,,,,,"Frankfurt am Main",,Wechel,1587,,,Therapeutik,,Book,lat,VD16,"M 4814","Aberdeen, Sir Duncan Rice Library","pi 61089 m",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397955,,,,1,,,
liddel293,,,,0,,"Hieronymi Mercurialis liber responsorum et consultationum medicinalium",,"Mercuriale, Girolamo#120540339",,,,,,,,Basel,,Waldkirch,1588,,,Consilia,,Book,lat,VD16,"M 4815","Aberdeen, Sir Duncan Rice Library","pi 6189 Mer",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398542,,,,1,,,
liddel294,,,,1,,"De puerorum morbis tractatus locupletissimi; varia doctrina referti, ned solum medicis, verum etiam philosophis magnopere utiles",,"Mercuriale, Girolamo#120540339",,,,,,,,"Frankfurt am Main",,Wechel,1584,,,Pathologie,,Book,lat,VD16,"M 4818","Aberdeen, Sir Duncan Rice Library","pi 6189 Mer",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858880,,,,1,,,
liddel295,,,,0,,"Theses de causis, differentiis, et curatione febrium iuxta et pestis",,"Mögling, Daniel#102520054",,,,,,,,Tübingen,,Gruppenbach,1591,,,Pathologie,,Book,lat,VD16,"M 5776","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397994,,,,1,,,
liddel296,,,,0,,"Simplicium medicamentorum ex nouo orbe delatorum, quorum in medicina vsus est, historiae liber tertius",,"Monardes, Nicolás#12421049X",,,,,,,,Antwerpen,,Plantin,1582,,,Pharmazie,,Book,lat,GBV,212598791,"Aberdeen, Sir Duncan Rice Library","pi 613 Ran 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398039,,,,1,,,
liddel297,,,,0,,"Hieronymi Mont-alti de homine sano, libri III",,"Montalto, Girolamo#119766574",,,,,,,,"Frankfurt am Main",,Wechel,1591,,,Diätetik,,Book,lat,VD16,"M 6183","Aberdeen, Sir Duncan Rice Library","pi 6104 Mont",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398189,,,,1,,,
liddel298,,,,0,,"Ioan. Baptistae Montani opuscula varia ac praeclara : in quibus tota fere medicina methodice explicatur",,"Monte, Giovanni Battista da#128545720",,,,,,,,Basel,,Perna,1558,,,Medizin,,Book,lat,VD16,"M 6257","Aberdeen, Sir Duncan Rice Library","pi 6104 Mon o",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398188,,,,1,,,
liddel299,,,,0,,"Io. Baptistae Montani in nonum librum Rhasis ad Mansorem expositio",,"Monte, Giovanni Battista da#128545720",,,,,,,,Venedig,,Constantium,1554,,,Medizin,,Book,lat,GBV,151111286,"Aberdeen, Sir Duncan Rice Library","pi 6108 Muh M",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398208,,,,1,,,
liddel300,,,,0,,"Consultationes medicae Ioannis Baptistae Montani. Antea quidem Ioannis Cratonis Vratislaviensis medici Caesarei opera atque studio correctae, emendatae, adauctae : nunc vero et novorum consiliorum appendice, & necessariis veterum additionibus locupletatae",,"Monte, Giovanni Battista da#128545720",,,,,,,,Basel,,Petri,1572,,,Consilia,,Book,lat,VD16,"M 6247","Aberdeen, Sir Duncan Rice Library","pi f6102 Mon",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858532,,,,1,,,
liddel301,,,,0,,"Compendium totius medicinae, quo de complexionum arcanis indiciis, morborum praecipuorum causis, prognosticis & signis, deque fabrica receptorum tractatur",,"Morescottus, Alfonsus#124555640",,,,,,,,Herborn,,Corvin,1588,,,Medizin,,Book,lat,VD16,"M 6327","Aberdeen, Sir Duncan Rice Library","pi 615 Mor",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401222,,,,1,,,
liddel302,,,,0,,"De omnium particularium morborum curatione, sic ut febres quoque & tumores praeter naturam complectatur, liber",,"Theophanes Nonnus#118837923",,,,,,,,Straßburg,,Rihel,1568,,,Therapeutik,,Book,grc;lat,VD16,"N 1839","Aberdeen, Sir Duncan Rice Library","pi 1895 Par ar",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400509,,,,1,,,
liddel303,,,,0,,"Oribasii collectorum medicinalium libri XVII qui ex magno septuaginta librorum volumine ad nostram aetatem soli pervenerunt",,Oribasius#119008653,,,,,,,,Venedig,,Manutius,1555,,,"Antike Medizin",,Book,lat,GBV,151517746,"Aberdeen, Sir Duncan Rice Library","pi 6103 Ori",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398152,,,,1,,,
liddel304,,,,0,,"Hieronymi Osorii Lusitani, De gloria libri quinque, de nobilitate ciuili et christiana libri totidem. Additis marginalibus, & indice locupletissimo",,"Osório, Jerónimo#119483858",,,,,,,,Basel,,Perna,1584,,,Politik,,Book,lat,VD16,"O 1332","Aberdeen, Sir Duncan Rice Library","pi 177 Oso 2",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400450,,,,1,,,
liddel305,,,,0,,"Aurora thesaurusque philosophorum, Theophrasti Paracelsi",,Paracelsus#11859169X,,,,,,,,Basel,,Guarinus,1577,,,Alchemie,,Book,lat,VD16,"P 405","Aberdeen, Sir Duncan Rice Library","pi 1895 Par t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400535,,,,1,,,
liddel306,,,,0,,"Erster [-Zehender] Theil der Bücher und Schrifften des Edlen, hochgelehrten unnd bewehrten Philosophi unnd Medici, Philippi Theophrasti Bombast von Hohenheim, Paracelsus genannt",,Paracelsus#11859169X,,,,,,,,"Frankfurt am Main",,Wechel,1603,,,Alchemie,,Book,lat;ger,VD17,12:165552A,"Aberdeen, Sir Duncan Rice Library","SB 1895 Par",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1126960,,,,1,,,
liddel307,,,,1,,"Archidoxorvm Avreoli Ph. Theophrasti Paracelsi de secretis natvrae mysteriis libri decem",,Paracelsus#11859169X,,,,,,,,Basel,,Perna,1570,,,Alchemie,,Book,lat,VD16,"P 398","Aberdeen, Sir Duncan Rice Library","pi 1895 Par ar",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400510,,,,1,,,
liddel308,,,,2,,"De summis naturae mysterijs libri tres",,Paracelsus#11859169X,,,,,,,,Basel,,Perna,1570,,,Alchemie,,Book,lat,VD16,"P 565","Aberdeen, Sir Duncan Rice Library","pi 1895 Par ar",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400511,,,,1,,,
liddel309,,,,3,,"Philosophiae et medicinae utriusque universae, compendium",,Paracelsus#11859169X,,,,,,,,"Frankfurt am Main",,Fabricius,1568,,,Medizin,,Book,lat,VD16,"ZV 23176","Aberdeen, Sir Duncan Rice Library","pi 1895 Par ar",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400512,,,,1,,,
liddel310,,,,0,,"Metamorphosis. Doctoris Theophrasti von Hohenheim der zerstörten güten Künsten unnd Artzney Restauratoris gewaltigs unnd nutzlichs schreiben",,Paracelsus#11859169X,,,,,,,,Basel,,Apiarius,1572,,,Medizin,,Book,ger,VD16,"P 694","Aberdeen, Sir Duncan Rice Library","pi 1895 Par m",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400521,,,,1,,,
liddel311,,,,1,,"Drey herrliche Schrifften herzen Doctors, Theophrasti, von Hohenheim",,Paracelsus#11859169X,,,,,,,,Basel,,Apiarius,1572,,,Medizin,,Book,ger,VD16,"P 610","Aberdeen, Sir Duncan Rice Library","pi 1895 Par m",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400523,,,,1,,,
liddel312,,,,2,,"Von Eygenschafften, eines volkomnen Wundtartzets",,Paracelsus#11859169X,,,,,,,,Straßburg,,Müller,1571,,,Medizin,,Book,ger,VD16,"P 553","Aberdeen, Sir Duncan Rice Library","pi 1895 Par m",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400522,,,,1,,,
liddel313,,,,0,,"Medicorum ac philosophorum facile principiis Theophrasti Pracelsi Eremitae libri V. de vita longa, incognitarum rerum, & hucusque a nemine tractatarum referitissimi",,Paracelsus#11859169X,,,,,,,,Basel,,Perna,1566?,,,Alchemie,,Book,lat,VD16,"ZV 12157","Aberdeen, Sir Duncan Rice Library","pi 1895 Par t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400533,,,,1,,,
liddel314,,,,1,,"Chirurgia vulnerum, cum recentium, tum veterum, occultorum & manifestorum ulcerum, &c",,Paracelsus#11859169X,,,,,,,,Basel,,Perna,1569,,,Chirurgie,,Book,lat,VD16,"P 477","Aberdeen, Sir Duncan Rice Library","pi 1895 Par t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400530,,,,1,,,
liddel315,,,,2,,"De morbis tartar",,Paracelsus#11859169X,,,,,,,,Basel,,Perna,1570,,,Medizin,,Book,lat,VD16,"P 713","Aberdeen, Sir Duncan Rice Library","pi 1895 Par t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400529,,,,1,,,
liddel316,,,,3,,"De modo pharmacandi",,Paracelsus#11859169X,,,,,,,,Basel,,Perna,1570,,,Pharmazie,,Book,lat,VD16,"P 523","Aberdeen, Sir Duncan Rice Library","pi 1895 Par t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400534,,,,1,,,
liddel317,,,,4,,"Libellus de urinarum ac pulsuum iudicijs",,Paracelsus#11859169X,,,,,,,,Straßburg,,Emmel,1568,,,Diagnostik,,Book,lat,VD16,"P 590","Aberdeen, Sir Duncan Rice Library","pi 1895 Par t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400532,,,,1,,,
liddel318,,,,5,,"Libri quatuordecim paragraphorum",,Paracelsus#11859169X,,,,,,,,Straßburg,,Mylius,1575,,,Medizin,,Book,lat,VD16,"P 517","Aberdeen, Sir Duncan Rice Library","pi 1895 Par t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400531,,,,1,,,
liddel319,,,,0,,"Cheirurgia. Wahrhafftiger Beschreibunge der Wundartzney des hochgelerten und wolerfahrnen Medici Theophrasti Paracelsi. Der erste (-ander) Theil",,Paracelsus#11859169X,,,,,,,,Basel,,Wardkirch,1586,,,Chirurgie,,Book,ger,VD16,"P 467","Aberdeen, Sir Duncan Rice Library","pi f1895 Par ch 2",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400516,,,,1,,,
liddel320,,,,0,,"Paradoxa duo in educatione principum : unum de victu, de reliquo splendore alterum",,"Caselius, Johannes#116118547",,,,,,,,Helmstedt,,Lucius,1600,,,Politik,,Book,lat,VD16,"ZV 18199","Aberdeen, Sir Duncan Rice Library","pi 089 u",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},688277,,,,1,,,
